NAME,T,E,MMIP,MDAMS,UMIP,UDAMS,S,M,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s038,8,10,131.234333,131.234333,130095,16000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s070,8,11,104.563943,108.608325,341491,17000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s071,8,9,114.380796,114.380796,253300,16000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s095,8,10,95.727895,100.34196,491870,17000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s094,8,9,113.065378,113.065378,123288,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s007,8,10,96.105723,105.850525,396211,17000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s006,8,11,103.663283,111.752033,402431,16000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s063,8,10,105.53687,108.584473,229627,15000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s062,8,10,114.74065,114.740651,220798,13000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s086,8,9,85.688504,115.846247,114404,14000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s087,8,10,103.199377,103.199377,229229,15000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s014,8,10,90.677444,90.677443,239552,16000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s015,8,10,116.734254,116.734254,551581,18000,false,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s020,8,11,100.117985,104.941125,314007,15000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s021,8,10,116.722612,116.722612,188264,16000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s069,8,11,60.068761,60.068761,166412,14000,false,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s068,8,11,97.25642,99.384135,554505,15000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s057,8,11,58.932759,58.932759,379554,15000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s056,8,11,104.727042,104.727041,121987,16000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s074,8,9,105.25424,110.088051,129241,15000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s075,8,9,103.001798,103.001797,129303,15000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s003,8,10,107.433772,109.511357,316805,16000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s002,8,11,111.560751,111.560751,386884,14000,false,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s091,8,10,119.003969,119.003969,273464,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s090,8,10,106.036747,106.036747,341562,15000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s037,8,9,101.600694,101.600695,181403,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s036,8,10,96.991411,96.991411,159358,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s040,8,10,115.620306,115.620306,103568,13000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s041,8,9,123.103168,123.103168,139566,13000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s100,8,11,72.395864,72.395864,151978,13000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s009,8,9,102.010869,102.010869,274020,15000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s008,8,11,118.202,118.202,235456,15000,false,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s073,8,10,102.651766,106.78632,414871,17000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s072,8,11,122.822097,122.822097,263107,16000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s096,8,10,71.540697,71.540697,184747,15000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s097,8,10,67.458481,67.45848,70313,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s004,8,10,127.187871,127.187871,113245,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s005,8,9,155.301128,155.301128,163348,14000,false,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s079,8,10,90.923555,90.923556,124577,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s078,8,10,83.563626,83.563627,155730,13000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s030,8,8,118.729874,118.729874,153807,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s031,8,9,160.440426,163.550678,95556,16000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s047,8,10,95.002467,95.002468,135139,15000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s046,8,11,128.408388,142.626623,328172,14000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s064,8,11,98.773205,98.773205,125790,14000,false,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s065,8,9,140.085691,140.125691,294056,13000,false,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s013,8,9,103.551099,103.551098,99787,15000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s012,8,11,88.387762,88.387762,117884,13000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s081,8,10,153.172585,153.172585,343742,15000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s080,8,11,113.790371,113.790371,153295,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s027,8,10,101.35958,111.854256,229385,15000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s026,8,10,169.409819,169.409819,179578,13000,false,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s019,8,8,160.860027,160.860027,104977,13000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s018,8,11,84.171323,84.171323,309774,15000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s050,8,10,100.287414,110.79902,51163,16000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s051,8,9,112.649351,112.649351,100663,14000,true,true,,,,
,,,,,,,,,,,,
Scheduling and makespan differences,T,E,N,SchedDiff,SchedMkspDiff,MinMkspDiff,MaxMkspDiff,AvgMkspDiff,StdMkspDiff,,,
,8,8,5,2,0,0,0,0,0,,,
,8,9,96,40,16,0.664702,51.257878,14.280849,19.30728,,,
,8,10,230,101,52,0.296601,53.906491,11.426152,13.395931,,,
,8,11,383,200,91,0.122128,50.294553,9.960929,8.794346,,,
,8,12,263,144,37,0.15305,55.656189,16.422899,15.082266,,,
,8,13,138,43,13,0.668462,70.487965,23.68711,22.812095,,,
,8,14,131,38,5,0.668462,70.487965,19.225604,25.939612,,,
,8,15,117,38,0,0,0,0,0,,,
,8,16,119,31,0,0,0,0,0,,,
,8,17,118,40,0,0,0,0,0,,,
,,,,,,,,,,,,
Timing differences,T,E,N,MinMipTime,MaxMipTime,AvgMipTime,StdMipTime,MinDamsTime,MaxDamsTime,AvgDamsTime,StdDamsTime,heft
,8,8,5,12681,153807,60661.6,58222.409725,13000,14000,13600,489.897949,44000
,8,9,96,8687,542664,116019.416667,108304.544443,13000,18000,14437.5,1068.609884,44312.5
,8,10,230,6546,1059170,184653.226087,195928.345633,12000,19000,14569.565217,1194.89304,44691.304348
,8,11,383,3960,2586881,272663.373368,416159.977405,12000,20000,14694.516971,1214.854197,44720.626632
,8,12,263,3450,3833396,450825.452471,746507.767435,13000,17000,14163.498099,901.982569,44836.501901
,8,13,138,4709,84815,19884.971014,10135.085293,13000,17000,14108.695652,857.065964,45739.130435
,8,14,131,4203,47058,18928.641221,7581.377198,13000,16000,14282.442748,733.857414,45259.541985
,8,15,117,4683,54994,19927.512821,8473.285248,12000,17000,14538.461538,832.445286,45752.136752
,8,16,119,5141,39156,18984.016807,6091.387716,13000,16000,14773.109244,749.643891,45983.193277
,8,17,118,4743,37958,21024.008475,7199.889693,13000,18000,14949.152542,779.476765,46406.779661
,,,1600,,,,,,,,,
