NAME	T	E	MMIP	MDAMS	UMIP	UDAMS	S	M
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s052"	15	33	214.186526	226.215441	443447392	36000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s010"	15	30	259.909307	259.949307	23735563	34000	false	true
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s011"	15	31	200.410097	208.673476	150689619	37000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s033"	15	31	215.956313	239.892843	397005427	39000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s032"	15	31	219.967181	219.967181	492628262	34000	true	true
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s044"	15	30	241.027781	244.960030	25132944	36000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s045"	15	32	232.729539	251.361287	3335352243	38000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s039"	15	33	168.397310	168.397310	239712184	51000	true	true
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s038"	15	31	294.934331	294.934332	22646699	33000	true	true
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s007"	15	31	224.185385	227.647855	107853240	43000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s006"	15	33	178.236941	202.135858	20885753	40000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s014"	15	31	225.107735	227.372746	274189873	42000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s015"	15	31	225.273544	225.273545	41884692	42000	false	true
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s020"	15	31	222.482316	229.412106	1155135732	53000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s021"	15	30	261.606969	294.898373	1829483902	33000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s057"	15	31	173.494155	181.620560	387432161	38000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s056"	15	33	190.966571	190.966571	23820815	37000	true	true
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s003"	15	34	231.763814	231.763813	149032704	45000	true	true
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s002"	15	34	207.659664	207.659664	323230135	33000	true	true
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s037"	15	32	197.451340	200.208209	589306818	45000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s036"	15	32	184.213074	190.385099	56475101	47000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s040"	15	33	174.405176	200.472669	26333293	44000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s041"	15	31	249.191459	249.504065	60571738	36000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s009"	15	33	208.568332	270.382756	23208049	41000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s008"	15	33	226.844651	231.582537	2203560103	40000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s004"	15	34	228.079141	369.500946	1857189497	49000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s005"	15	31	218.691354	228.235538	3488057850	43000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s030"	15	31	191.232358	198.977275	76303853	52000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s031"	15	30	232.874418	239.104954	43850446	40000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s047"	15	31	203.244036	203.244037	3008877311	36000	false	true
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s046"	15	33	211.324478	215.583502	52353915	38000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s013"	15	33	221.984635	231.663262	51472124	40000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s012"	15	33	214.721350	247.564014	53445829	36000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s027"	15	32	226.643589	226.683590	463991413	42000	false	true
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s026"	15	33	227.368614	273.865709	2951613658	45000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s019"	15	32	272.602241	280.078774	115984793	42000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s018"	15	32	180.600044	188.533527	76754587	38000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s050"	15	33	201.819576	228.413315	301607592	41000	false	false
"xc7s25 t15 e026 r0.1 R0.5 d10.0 D50.0 s051"	15	34	157.950547	157.950547	89759140	40000	true	true
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s001"	15	28	222.963835	223.003834	47414567	37000	false	true
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s023"	15	28	221.672519	236.188383	910881156	38000	false	false
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s022"	15	25	254.916080	256.659688	12584470	38000	false	false
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s028"	15	27	225.978263	231.615548	184034627	37000	false	false
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s017"	15	27	215.400842	215.400842	3835292712	37000	false	true
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s016"	15	28	177.223569	177.223569	47221821	42000	true	true
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s024"	15	27	225.021533	231.134417	2306750560	44000	false	false
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s025"	15	27	194.624492	194.624492	6310537	43000	false	true
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s010"	15	27	217.616692	217.616692	30880495	59000	true	true
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s011"	15	29	175.547578	193.407448	1058892939	48000	false	false
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s007"	15	28	224.185385	227.647855	3734523893	38000	false	false
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s006"	15	30	175.392184	185.198005	47736276	36000	false	false
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s014"	15	27	225.107735	227.372746	3974653918	42000	false	false
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s015"	15	30	206.811471	206.811472	193780478	36000	false	true
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s020"	15	27	204.944435	214.770406	1148391780	46000	false	false
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s021"	15	28	218.525470	218.525469	10748438	35000	true	true
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s003"	15	30	231.763814	231.763813	1159146125	42000	true	true
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s002"	15	30	207.659664	207.659664	275325227	38000	true	true
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s009"	15	29	190.891320	190.931320	15428383	42000	false	true
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s008"	15	28	206.378902	216.763717	634934195	36000	false	false
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s004"	15	29	225.327975	370.205075	2483225849	44000	false	false
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s005"	15	27	199.068712	199.068712	1614935578	36000	true	true
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s013"	15	30	219.424335	286.548976	12399834	38000	false	false
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s012"	15	28	193.804193	195.331945	405384702	38000	false	false
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s027"	15	27	226.643589	226.683590	443975914	41000	false	true
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s026"	15	28	195.087611	203.203988	37843729	42000	false	false
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s019"	15	29	245.840371	245.840371	81114322	43000	true	true
"xc7s25 t15 e021 r0.1 R0.5 d10.0 D50.0 s018"	15	28	172.306303	188.533527	300739499	43000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s034"	15	46	245.058987	257.316056	26728928	44000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s035"	15	45	212.081473	212.081474	14846950	38000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s043"	15	48	284.036380	293.047886	53722320	44000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s042"	15	46	326.961627	326.961626	1692714950	55000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s098"	15	46	273.783501	273.783502	17203837	50000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s099"	15	46	323.954249	323.994249	69445355	55000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s077"	15	46	213.213632	214.467892	3120478429	42000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s076"	15	46	230.480792	232.917786	20941037	41000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s001"	15	45	270.298481	397.862626	9291246	40000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s092"	15	46	240.330352	240.330353	25286644	45000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s093"	15	46	278.127226	285.856021	6926684	52000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s049"	15	45	247.283401	247.283400	26739483	40000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s048"	15	45	275.339122	275.379123	5979679	40000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s023"	15	45	245.750308	254.256817	13302280	41000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s022"	15	44	304.644115	487.495005	9441930	44000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s054"	15	46	234.469028	423.921294	24493499	42000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s055"	15	45	284.107198	400.486386	34676929	50000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s060"	15	45	222.241751	222.241750	29688620	44000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s061"	15	46	273.376206	273.376207	19183816	47000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s029"	15	44	261.385740	261.385740	14036792	45000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s028"	15	47	308.609238	308.609238	1343426367	44000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s085"	15	48	198.304749	210.546582	890128827	48000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s084"	15	44	296.930536	296.930536	245713059	46000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s017"	15	46	287.270509	287.270509	61750568	48000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s016"	15	47	223.952437	223.952437	9243737	43000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s024"	15	46	239.287981	239.287982	21810436	41000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s025"	15	45	252.326668	252.326668	14637706	44000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s088"	15	46	213.435765	279.015313	12270665	52000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s089"	15	45	330.165321	330.165322	97090748	46000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s053"	15	45	198.716780	198.716780	24271343	38000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s052"	15	47	234.920428	234.920429	39571414	38000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s067"	15	46	239.019875	381.765421	36210849	44000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s066"	15	45	224.969681	224.969681	52892525	52000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s059"	15	46	240.288012	240.328012	21597274	37000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s058"	15	46	206.259613	206.299611	154610439	39000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s010"	15	46	259.949307	259.949307	17910040	41000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s011"	15	45	292.063612	292.063611	122800890	50000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s082"	15	45	245.314989	247.631762	1121937011	47000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s083"	15	46	394.509527	394.549528	17914596	53000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s033"	15	45	318.521168	318.561168	51700784	43000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s032"	15	46	253.754531	253.794531	115639575	44000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s044"	15	44	289.218950	289.218950	26901958	46000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s045"	15	47	250.071714	250.071714	780315206	39000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s039"	15	47	205.315439	205.315438	10439479	34000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s038"	15	45	366.169825	367.655299	420688301	54000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s070"	15	47	201.645633	201.645632	93806283	38000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s071"	15	46	279.762763	279.762763	26713010	37000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s095"	15	46	254.846646	255.126758	6232247	50000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s094"	15	45	291.724611	397.079711	815772318	52000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s007"	15	46	282.076072	458.181621	27524148	47000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s006"	15	45	266.568524	329.233628	7135785	53000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s063"	15	45	273.384433	273.384433	42516533	44000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s062"	15	46	302.586759	302.586759	8239185	46000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s086"	15	45	324.469825	324.469825	15588659	47000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s087"	15	47	205.837278	205.837278	103326751	49000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s014"	15	45	273.101254	353.549009	6206351	37000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s015"	15	45	280.953748	284.296083	56359717	52000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s020"	15	44	259.671201	259.671201	505013015	48000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s021"	15	44	283.742218	283.742218	33266799	42000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s069"	15	46	173.355727	173.355726	88849403	39000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s068"	15	45	229.617952	229.657951	16798979	40000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s057"	15	46	205.222541	205.222542	407193448	40000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s056"	15	47	254.889467	254.889467	10201637	37000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s074"	15	46	233.375951	233.375950	20273772	45000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s075"	15	46	246.062844	254.773486	14585781	49000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s003"	15	46	244.577086	244.577085	238635249	43000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s002"	15	47	288.949520	288.949520	22602819	43000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s091"	15	46	263.847492	419.950261	50931429	51000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s090"	15	46	257.946826	257.946827	78117821	53000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s037"	15	47	217.572984	217.572983	30643029	44000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s036"	15	46	224.964130	225.004130	13317476	46000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s040"	15	46	248.083506	248.083506	52181156	49000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s041"	15	45	278.845371	278.845371	10818693	39000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s100"	15	45	246.438165	246.438163	84611731	70000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s009"	15	45	238.376515	238.376514	2052101	48000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s008"	15	47	243.999674	255.761211	66065821	45000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s073"	15	46	276.569039	276.569040	15546158	48000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s072"	15	46	285.102811	285.142810	28281357	44000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s096"	15	47	247.692983	389.913128	45929041	46000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s097"	15	45	203.013426	203.053425	14742975	56000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s004"	15	47	280.685274	280.685275	17209211	45000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s005"	15	45	239.136059	250.382251	83707613	49000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s079"	15	48	250.778504	250.778504	42048980	47000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s078"	15	45	238.160511	415.139985	11802934	49000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s030"	15	45	224.746508	224.746508	5770000	42000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s031"	15	45	335.442860	335.482860	24691401	40000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s047"	15	44	261.273663	261.273663	12893375	39000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s046"	15	47	313.553573	313.553572	25811081	54000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s064"	15	46	249.639489	345.661641	91956108	41000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s065"	15	46	361.253468	361.253467	51409628	51000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s013"	15	47	260.911198	328.035839	8373523	40000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s012"	15	48	261.567101	261.567099	34691405	44000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s081"	15	46	313.053801	313.053802	9558955	50000	true	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s080"	15	46	321.017189	463.004948	21634534	50000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s027"	15	46	242.959403	242.999404	74245587	43000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s026"	15	46	279.427709	279.467709	693148834	45000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s019"	15	46	368.862647	368.902647	576001614	47000	false	true
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s018"	15	45	205.623219	213.332583	32120924	40000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s050"	15	47	246.234689	396.127095	6372422	41000	false	false
"xc7s25 t15 e042 r0.1 R0.5 d10.0 D50.0 s051"	15	47	229.065440	229.065441	14707153	45000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s034"	15	48	264.148105	276.405174	93764631	44000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s035"	15	48	212.081473	212.081474	14963958	37000	true	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s043"	15	51	284.036380	293.047886	731506168	43000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s042"	15	49	326.961627	326.961626	1131562079	57000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s098"	15	49	273.783501	273.783502	35277483	51000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s099"	15	48	325.784617	325.784617	29822751	55000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s077"	15	49	213.349226	214.467892	3288426692	45000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s076"	15	49	230.480792	232.917786	25986471	45000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s001"	15	48	270.298481	397.862626	40455795	41000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s092"	15	49	240.330352	240.330353	21161266	45000	true	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s093"	15	48	285.856021	285.856021	10631261	44000	true	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s049"	15	47	264.918616	264.918615	79868742	41000	true	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s048"	15	48	275.339122	275.379123	5417987	41000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s023"	15	48	245.750308	254.256817	10365961	42000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s022"	15	47	304.644115	487.495005	11651854	44000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s054"	15	48	263.941840	482.866920	16127858	44000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s055"	15	47	332.106711	334.886776	20145868	50000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s060"	15	48	222.241751	222.241750	29215545	47000	true	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s061"	15	49	288.258930	325.867510	10016077	52000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s029"	15	47	261.385740	261.385740	15042677	46000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s028"	15	50	310.896850	310.896849	1682128189	42000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s085"	15	50	198.344749	198.344750	388689844	51000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s084"	15	47	311.379443	311.379443	30377051	49000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s017"	15	49	287.270509	287.270509	50111928	46000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s016"	15	50	223.952437	223.952437	7986487	43000	true	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s024"	15	48	279.495470	279.495472	8902462	48000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s025"	15	47	281.466155	281.466155	27628176	50000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s088"	15	48	232.654413	248.648306	6775743	57000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s089"	15	48	330.165321	330.165322	156588296	47000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s053"	15	48	198.716780	198.716780	27753496	39000	true	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s052"	15	49	257.811260	257.851261	10346457	38000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s067"	15	49	239.163951	381.765421	41773526	50000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s066"	15	48	224.969681	224.969681	54079404	59000	true	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s059"	15	49	258.944309	348.507256	155592817	47000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s058"	15	48	217.641449	217.641448	1278524616	42000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s010"	15	49	259.949307	259.949307	12583280	38000	true	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s011"	15	48	292.063612	292.063611	51029409	53000	true	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s082"	15	48	245.314989	247.631762	97597339	46000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s083"	15	48	436.890673	436.930674	16510507	60000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s033"	15	48	318.561168	318.561168	15153279	44000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s032"	15	48	268.314435	275.444541	42339839	42000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s044"	15	47	289.218950	289.218950	34543481	45000	true	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s045"	15	50	250.071714	250.071714	827442559	39000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s039"	15	50	247.054125	247.054124	9578019	40000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s038"	15	48	366.169825	366.169827	59613822	57000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s070"	15	50	240.013771	240.013770	74152523	46000	true	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s071"	15	49	279.762763	279.762763	32542648	46000	true	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s095"	15	49	279.871006	305.784901	122051912	50000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s094"	15	48	291.724611	397.079711	86225243	54000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s007"	15	48	282.076072	458.181621	7911127	49000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s006"	15	48	313.339757	511.283631	37699379	52000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s063"	15	48	285.287040	285.287040	25540075	59000	true	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s062"	15	49	302.586759	302.586759	6837465	49000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s086"	15	48	381.379264	381.379264	44645931	70000	false	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s087"	15	49	214.373818	214.373818	101682397	51000	true	true
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s014"	15	47	304.272333	405.408204	12452072	41000	false	false
"xc7s25 t15 e045 r0.1 R0.5 d10.0 D50.0 s015"	15	48	284.296082	284.296083	224777423	46000	true	true
